date,object_name,plan,fact,unit,cloudiness,temperature,wind_speed
2023-05-30 03:00:00,Zadarya,"0,544","0,997",MWh,0.0,24.0,7.0
2023-05-30 04:00:00,Zadarya,"2,59","3,239",MWh,0.0,25.0,7.0
2023-05-30 05:00:00,Zadarya,"5,512","5,939",MWh,0.0,27.0,7.0
2023-05-30 06:00:00,Zadarya,"8,038","5,202",MWh,0.0,30.0,6.0
2023-05-30 07:00:00,Zadarya,"9,814","4,85",MWh,0.0,31.0,6.0
2023-05-30 08:00:00,Zadarya,"10,768","8,592",MWh,0.0,33.0,6.0
2023-05-30 09:00:00,Zadarya,"10,975","11,125",MWh,0.0,34.0,7.0
2023-05-30 10:00:00,Zadarya,"10,765","10,919",MWh,0.0,34.0,7.0
2023-05-30 11:00:00,Zadarya,"9,752","9,891",MWh,0.0,34.0,7.0
2023-05-30 12:00:00,Zadarya,"7,973","8,221",MWh,0.0,34.0,9.0
2023-05-30 13:00:00,Zadarya,"6,084","5,917",MWh,0.0,33.0,9.0
2023-05-30 14:00:00,Zadarya,"3,155","3,138",MWh,0.0,32.0,9.0
2023-05-30 15:00:00,Zadarya,"0,516","0,836",MWh,0.0,30.0,9.0
2023-05-30 16:00:00,Zadarya,"0,005","0,134",MWh,0.0,27.0,9.0
2023-05-30 17:00:00,Zadarya,0,0,MWh,0.0,25.0,9.0
2023-05-30 18:00:00,Zadarya,0,0,MWh,0.0,24.0,8.0
2023-05-30 19:00:00,Zadarya,0,0,MWh,0.0,23.0,8.0
2023-05-30 20:00:00,Zadarya,0,0,MWh,0.0,22.0,8.0
2023-05-30 21:00:00,Zadarya,0,0,MWh,0.0,21.0,8.0
2023-05-30 22:00:00,Zadarya,0,0,MWh,0.0,20.0,8.0
2023-05-30 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-05-31 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-05-31 01:00:00,Zadarya,0,"0,002",MWh,0.0,19.0,7.0
2023-05-31 02:00:00,Zadarya,"0,013","0,224",MWh,0.0,20.0,7.0
2023-05-31 03:00:00,Zadarya,"0,547","0,921",MWh,0.0,24.0,8.0
2023-05-31 04:00:00,Zadarya,"2,602","3,261",MWh,0.0,27.0,8.0
2023-05-31 05:00:00,Zadarya,"5,537","6,021",MWh,0.0,30.0,8.0
2023-05-31 06:00:00,Zadarya,"8,075","8,251",MWh,0.0,32.0,7.0
2023-05-31 07:00:00,Zadarya,"9,859","9,879",MWh,0.0,34.0,7.0
2023-05-31 08:00:00,Zadarya,"10,817","10,834",MWh,0.0,34.0,7.0
2023-05-31 09:00:00,Zadarya,"11,026","11,149",MWh,0.0,35.0,9.0
2023-05-31 10:00:00,Zadarya,"10,815","10,858",MWh,0.0,35.0,9.0
2023-05-31 11:00:00,Zadarya,"9,797","9,746",MWh,0.0,35.0,9.0
2023-05-31 12:00:00,Zadarya,"8,01","8,017",MWh,0.0,35.0,9.0
2023-05-31 13:00:00,Zadarya,"6,112","5,681",MWh,0.0,35.0,9.0
2023-05-31 14:00:00,Zadarya,"3,17","2,943",MWh,0.0,34.0,9.0
2023-05-31 15:00:00,Zadarya,"0,519","0,842",MWh,0.0,32.0,9.0
2023-05-31 16:00:00,Zadarya,"0,005","0,141",MWh,0.0,30.0,9.0
2023-05-31 17:00:00,Zadarya,0,0,MWh,0.0,29.0,9.0
2023-05-31 18:00:00,Zadarya,0,0,MWh,0.0,27.0,9.0
2023-05-31 19:00:00,Zadarya,0,0,MWh,0.0,26.0,9.0
2023-05-31 20:00:00,Zadarya,0,0,MWh,0.0,25.0,9.0
2023-05-31 21:00:00,Zadarya,0,0,MWh,0.0,24.0,8.0
2023-05-31 22:00:00,Zadarya,0,0,MWh,0.0,23.0,8.0
2023-05-31 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-01 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-01 01:00:00,Zadarya,"0,001","0,001",MWh,0.0,20.0,9.0
2023-06-01 02:00:00,Zadarya,"0,25","0,219",MWh,0.0,22.0,9.0
2023-06-01 03:00:00,Zadarya,"1,041","0,923",MWh,0.0,24.0,8.0
2023-06-01 04:00:00,Zadarya,"3,27","3,233",MWh,0.0,27.0,8.0
2023-06-01 05:00:00,Zadarya,"5,913","5,915",MWh,0.0,29.0,8.0
2023-06-01 06:00:00,Zadarya,"7,387","8,146",MWh,0.0,31.0,8.0
2023-06-01 07:00:00,Zadarya,"9,795","9,752",MWh,0.0,33.0,8.0
2023-06-01 08:00:00,Zadarya,"10,666","10,871",MWh,0.0,34.0,8.0
2023-06-01 09:00:00,Zadarya,"10,847","11,224",MWh,0.0,35.0,8.0
2023-06-01 10:00:00,Zadarya,"10,536","10,823",MWh,0.0,35.0,8.0
2023-06-01 11:00:00,Zadarya,"9,532","9,703",MWh,0.0,35.0,8.0
2023-06-01 12:00:00,Zadarya,"7,91","8,077",MWh,0.0,34.0,11.0
2023-06-01 13:00:00,Zadarya,"5,668","5,808",MWh,0.0,34.0,11.0
2023-06-01 14:00:00,Zadarya,"3,035","3,097",MWh,0.0,33.0,11.0
2023-06-01 15:00:00,Zadarya,"0,822","0,837",MWh,0.0,31.0,10.0
2023-06-01 16:00:00,Zadarya,"0,127","0,139",MWh,0.0,29.0,10.0
2023-06-01 17:00:00,Zadarya,0,0,MWh,0.0,27.0,10.0
2023-06-01 18:00:00,Zadarya,0,0,MWh,0.0,25.0,9.0
2023-06-01 19:00:00,Zadarya,0,0,MWh,0.0,24.0,9.0
2023-06-01 20:00:00,Zadarya,0,0,MWh,0.0,23.0,9.0
2023-06-01 21:00:00,Zadarya,0,0,MWh,0.0,22.0,8.0
2023-06-01 22:00:00,Zadarya,0,0,MWh,0.0,21.0,8.0
2023-06-01 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-02 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-02 01:00:00,Zadarya,"0,001","0,002",MWh,0.0,17.0,2.0
2023-06-02 02:00:00,Zadarya,"0,248","0,232",MWh,0.0,19.0,2.0
2023-06-02 03:00:00,Zadarya,"1,035","0,938",MWh,0.0,22.0,2.0
2023-06-02 04:00:00,Zadarya,"3,251","3,322",MWh,0.0,25.0,2.0
2023-06-02 05:00:00,Zadarya,"5,879","5,969",MWh,0.0,30.0,2.0
2023-06-02 06:00:00,Zadarya,"7,345","7,978",MWh,0.0,31.0,2.0
2023-06-02 07:00:00,Zadarya,"9,739","9,347",MWh,1.0,33.0,3.0
2023-06-02 08:00:00,Zadarya,"10,605","10,285",MWh,1.0,35.0,3.0
2023-06-02 09:00:00,Zadarya,"10,785","10,625",MWh,2.0,36.0,3.0
2023-06-02 10:00:00,Zadarya,"10,476","10,486",MWh,2.0,37.0,3.0
2023-06-02 11:00:00,Zadarya,"9,477","9,757",MWh,2.0,37.0,3.0
2023-06-02 12:00:00,Zadarya,"7,864","8,214",MWh,1.0,37.0,3.0
2023-06-02 13:00:00,Zadarya,"5,635","5,969",MWh,1.0,36.0,2.0
2023-06-02 14:00:00,Zadarya,"3,017","3,181",MWh,2.0,35.0,2.0
2023-06-02 15:00:00,Zadarya,"0,818","0,834",MWh,2.0,33.0,2.0
2023-06-02 16:00:00,Zadarya,"0,126","0,141",MWh,1.0,30.0,2.0
2023-06-02 17:00:00,Zadarya,0,0,MWh,1.0,28.0,2.0
2023-06-02 18:00:00,Zadarya,0,0,MWh,0.0,26.0,2.0
2023-06-02 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-06-02 20:00:00,Zadarya,0,0,MWh,0.0,20.0,2.0
2023-06-02 21:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-02 22:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-06-02 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-03 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-03 01:00:00,Zadarya,"0,001","0,002",MWh,0.0,20.0,5.0
2023-06-03 02:00:00,Zadarya,"0,245","0,211",MWh,0.0,24.0,5.0
2023-06-03 03:00:00,Zadarya,"1,02","0,902",MWh,0.0,27.0,5.0
2023-06-03 04:00:00,Zadarya,"3,202","3,226",MWh,0.0,30.0,5.0
2023-06-03 05:00:00,Zadarya,"5,79","5,855",MWh,0.0,31.0,5.0
2023-06-03 06:00:00,Zadarya,"7,234","8,061",MWh,0.0,33.0,3.0
2023-06-03 07:00:00,Zadarya,"9,592","9,531",MWh,0.0,35.0,3.0
2023-06-03 08:00:00,Zadarya,"10,445","10,385",MWh,0.0,36.0,3.0
2023-06-03 09:00:00,Zadarya,"10,622","10,725",MWh,0.0,37.0,4.0
2023-06-03 10:00:00,Zadarya,"10,318","10,223",MWh,0.0,37.0,4.0
2023-06-03 11:00:00,Zadarya,"9,335","9,292",MWh,0.0,37.0,4.0
2023-06-03 12:00:00,Zadarya,"7,746","7,902",MWh,0.0,37.0,8.0
2023-06-03 13:00:00,Zadarya,"5,55","5,759",MWh,0.0,37.0,8.0
2023-06-03 14:00:00,Zadarya,"2,972","3,07",MWh,0.0,35.0,8.0
2023-06-03 15:00:00,Zadarya,"0,805","0,847",MWh,0.0,33.0,8.0
2023-06-03 16:00:00,Zadarya,"0,124","0,145",MWh,0.0,30.0,8.0
2023-06-03 17:00:00,Zadarya,0,0,MWh,0.0,28.0,8.0
2023-06-03 18:00:00,Zadarya,0,0,MWh,0.0,26.0,5.0
2023-06-03 19:00:00,Zadarya,0,0,MWh,0.0,24.0,5.0
2023-06-03 20:00:00,Zadarya,0,0,MWh,0.0,22.0,5.0
2023-06-03 21:00:00,Zadarya,0,0,MWh,0.0,21.0,4.0
2023-06-03 22:00:00,Zadarya,0,0,MWh,0.0,20.0,4.0
2023-06-03 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-04 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-04 01:00:00,Zadarya,"0,001","0,003",MWh,0.0,17.0,3.0
2023-06-04 02:00:00,Zadarya,"0,248","0,226",MWh,0.0,19.0,3.0
2023-06-04 03:00:00,Zadarya,"1,032","0,918",MWh,0.0,22.0,1.0
2023-06-04 04:00:00,Zadarya,"3,24","3,283",MWh,0.0,25.0,1.0
2023-06-04 05:00:00,Zadarya,"5,858","5,963",MWh,0.0,28.0,1.0
2023-06-04 06:00:00,Zadarya,"7,319","8,155",MWh,0.0,31.0,1.0
2023-06-04 07:00:00,Zadarya,"9,705","9,7",MWh,0.0,33.0,1.0
2023-06-04 08:00:00,Zadarya,"10,568","10,584",MWh,0.0,34.0,1.0
2023-06-04 09:00:00,Zadarya,"10,747","10,222",MWh,0.0,35.0,3.0
2023-06-04 10:00:00,Zadarya,"10,439","10,471",MWh,0.0,36.0,3.0
2023-06-04 11:00:00,Zadarya,"9,444","9,605",MWh,0.0,36.0,3.0
2023-06-04 12:00:00,Zadarya,"7,837","8,032",MWh,0.0,37.0,5.0
2023-06-04 13:00:00,Zadarya,"5,615","5,869",MWh,0.0,36.0,5.0
2023-06-04 14:00:00,Zadarya,"3,007","3,118",MWh,0.0,36.0,5.0
2023-06-04 15:00:00,Zadarya,"0,815","0,832",MWh,0.0,33.0,4.0
2023-06-04 16:00:00,Zadarya,"0,126","0,154",MWh,0.0,29.0,4.0
2023-06-04 17:00:00,Zadarya,0,0,MWh,0.0,27.0,4.0
2023-06-04 18:00:00,Zadarya,0,0,MWh,0.0,25.0,1.0
2023-06-04 19:00:00,Zadarya,0,0,MWh,0.0,22.0,1.0
2023-06-04 20:00:00,Zadarya,0,0,MWh,0.0,20.0,1.0
2023-06-04 21:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-04 22:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-04 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-05 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-05 01:00:00,Zadarya,"0,001","0,003",MWh,0.0,17.0,3.0
2023-06-05 02:00:00,Zadarya,"0,248","0,226",MWh,0.0,19.0,3.0
2023-06-05 03:00:00,Zadarya,"1,032","0,902",MWh,0.0,22.0,1.0
2023-06-05 04:00:00,Zadarya,"3,24","3,199",MWh,0.0,25.0,1.0
2023-06-05 05:00:00,Zadarya,"5,858","5,783",MWh,0.0,28.0,1.0
2023-06-05 06:00:00,Zadarya,"7,319","7,865",MWh,0.0,31.0,1.0
2023-06-05 07:00:00,Zadarya,"9,705","9,361",MWh,0.0,33.0,1.0
2023-06-05 08:00:00,Zadarya,"10,568","10,309",MWh,0.0,34.0,1.0
2023-06-05 09:00:00,Zadarya,"10,747","10,701",MWh,0.0,35.0,3.0
2023-06-05 10:00:00,Zadarya,"10,439","10,349",MWh,0.0,36.0,3.0
2023-06-05 11:00:00,Zadarya,"9,444","9,45",MWh,0.0,36.0,3.0
2023-06-05 12:00:00,Zadarya,"7,837","7,763",MWh,0.0,37.0,5.0
2023-06-05 13:00:00,Zadarya,"5,615","5,594",MWh,0.0,36.0,5.0
2023-06-05 14:00:00,Zadarya,"3,007","3,027",MWh,0.0,36.0,5.0
2023-06-05 15:00:00,Zadarya,"0,815","0,869",MWh,0.0,33.0,4.0
2023-06-05 16:00:00,Zadarya,"0,126","0,154",MWh,0.0,29.0,4.0
2023-06-05 17:00:00,Zadarya,0,0,MWh,0.0,27.0,4.0
2023-06-05 18:00:00,Zadarya,0,0,MWh,0.0,25.0,1.0
2023-06-05 19:00:00,Zadarya,0,0,MWh,0.0,22.0,1.0
2023-06-05 20:00:00,Zadarya,0,0,MWh,0.0,20.0,1.0
2023-06-05 21:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-05 22:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-05 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-06 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-06 01:00:00,Zadarya,"0,001","0,002",MWh,0.0,17.0,2.0
2023-06-06 02:00:00,Zadarya,"0,251","0,195",MWh,0.0,19.0,2.0
2023-06-06 03:00:00,Zadarya,"1,044","0,792",MWh,0.0,22.0,2.0
2023-06-06 04:00:00,Zadarya,"3,277","2,568",MWh,0.0,26.0,2.0
2023-06-06 05:00:00,Zadarya,"5,926","4,711",MWh,0.0,31.0,2.0
2023-06-06 06:00:00,Zadarya,"7,404","6,564",MWh,0.0,32.0,2.0
2023-06-06 07:00:00,Zadarya,"9,818","7,885",MWh,0.0,34.0,3.0
2023-06-06 08:00:00,Zadarya,"10,691","8,552",MWh,0.0,36.0,3.0
2023-06-06 09:00:00,Zadarya,"10,872","8,708",MWh,0.0,37.0,3.0
2023-06-06 10:00:00,Zadarya,"10,561","8,47",MWh,0.0,38.0,3.0
2023-06-06 11:00:00,Zadarya,"9,554","7,772",MWh,0.0,39.0,3.0
2023-06-06 12:00:00,Zadarya,"7,928","6,433",MWh,0.0,39.0,3.0
2023-06-06 13:00:00,Zadarya,"5,681","4,617",MWh,0.0,38.0,2.0
2023-06-06 14:00:00,Zadarya,"3,042","2,528",MWh,0.0,37.0,2.0
2023-06-06 15:00:00,Zadarya,"0,824","0,696",MWh,0.0,35.0,2.0
2023-06-06 16:00:00,Zadarya,"0,127","0,114",MWh,0.0,31.0,2.0
2023-06-06 17:00:00,Zadarya,0,0,MWh,0.0,28.0,2.0
2023-06-06 18:00:00,Zadarya,0,0,MWh,0.0,26.0,2.0
2023-06-06 19:00:00,Zadarya,0,0,MWh,0.0,24.0,2.0
2023-06-06 20:00:00,Zadarya,0,0,MWh,0.0,20.0,2.0
2023-06-06 21:00:00,Zadarya,0,0,MWh,0.0,19.0,2.0
2023-06-06 22:00:00,Zadarya,0,0,MWh,0.0,17.0,2.0
2023-06-06 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-07 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-07 01:00:00,Zadarya,"0,001","0,002",MWh,0.0,17.0,3.0
2023-06-07 02:00:00,Zadarya,"0,251","0,183",MWh,0.0,21.0,3.0
2023-06-07 03:00:00,Zadarya,"1,044","0,76",MWh,0.0,25.0,3.0
2023-06-07 04:00:00,Zadarya,"3,277","2,637",MWh,0.0,30.0,3.0
2023-06-07 05:00:00,Zadarya,"5,926","4,796",MWh,0.0,34.0,3.0
2023-06-07 06:00:00,Zadarya,"7,404","7,137",MWh,0.0,36.0,3.0
2023-06-07 07:00:00,Zadarya,"9,818","9,207",MWh,0.0,37.0,3.0
2023-06-07 08:00:00,Zadarya,"10,691","10,126",MWh,1.0,38.0,3.0
2023-06-07 09:00:00,Zadarya,"10,872","10,453",MWh,2.0,39.0,4.0
2023-06-07 10:00:00,Zadarya,"10,561","9,835",MWh,2.0,40.0,4.0
2023-06-07 11:00:00,Zadarya,"9,554","8,951",MWh,1.0,39.0,4.0
2023-06-07 12:00:00,Zadarya,"7,928","7,607",MWh,1.0,39.0,4.0
2023-06-07 13:00:00,Zadarya,"5,681","5,62",MWh,0.0,39.0,4.0
2023-06-07 14:00:00,Zadarya,"3,042","2,953",MWh,0.0,39.0,4.0
2023-06-07 15:00:00,Zadarya,"0,824","0,852",MWh,0.0,36.0,2.0
2023-06-07 16:00:00,Zadarya,"0,127","0,122",MWh,0.0,33.0,2.0
2023-06-07 17:00:00,Zadarya,0,0,MWh,0.0,31.0,2.0
2023-06-07 18:00:00,Zadarya,0,0,MWh,0.0,28.0,3.0
2023-06-07 19:00:00,Zadarya,0,0,MWh,0.0,26.0,3.0
2023-06-07 20:00:00,Zadarya,0,0,MWh,0.0,24.0,3.0
2023-06-07 21:00:00,Zadarya,0,0,MWh,0.0,24.0,4.0
2023-06-07 22:00:00,Zadarya,0,0,MWh,0.0,24.0,4.0
2023-06-07 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-08 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-08 01:00:00,Zadarya,"0,001","0,001",MWh,0.0,22.0,4.0
2023-06-08 02:00:00,Zadarya,"0,248","0,195",MWh,0.0,23.0,4.0
2023-06-08 03:00:00,Zadarya,"1,032","0,894",MWh,0.0,27.0,6.0
2023-06-08 04:00:00,Zadarya,"3,24","3,06",MWh,0.0,30.0,6.0
2023-06-08 05:00:00,Zadarya,"5,858","5,556",MWh,0.0,33.0,3.0
2023-06-08 06:00:00,Zadarya,"7,319","7,799",MWh,0.0,36.0,4.0
2023-06-08 07:00:00,Zadarya,"9,705","9,302",MWh,0.0,37.0,4.0
2023-06-08 08:00:00,Zadarya,"10,568","10,088",MWh,0.0,39.0,4.0
2023-06-08 09:00:00,Zadarya,"10,747","10,341",MWh,0.0,40.0,7.0
2023-06-08 10:00:00,Zadarya,"10,439","10,049",MWh,0.0,40.0,7.0
2023-06-08 11:00:00,Zadarya,"9,444","9,058",MWh,0.0,40.0,7.0
2023-06-08 12:00:00,Zadarya,"7,837","7,395",MWh,0.0,40.0,8.0
2023-06-08 13:00:00,Zadarya,"5,615","5,437",MWh,0.0,40.0,8.0
2023-06-08 14:00:00,Zadarya,"3,007","2,917",MWh,0.0,38.0,8.0
2023-06-08 15:00:00,Zadarya,"0,815","0,828",MWh,0.0,37.0,5.0
2023-06-08 16:00:00,Zadarya,"0,126","0,14",MWh,0.0,34.0,5.0
2023-06-08 17:00:00,Zadarya,0,0,MWh,0.0,32.0,5.0
2023-06-08 18:00:00,Zadarya,0,0,MWh,0.0,31.0,7.0
2023-06-08 19:00:00,Zadarya,0,0,MWh,0.0,30.0,7.0
2023-06-08 20:00:00,Zadarya,0,0,MWh,0.0,28.0,7.0
2023-06-08 21:00:00,Zadarya,0,0,MWh,0.0,27.0,8.0
2023-06-08 22:00:00,Zadarya,0,0,MWh,0.0,27.0,8.0
2023-06-08 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-09 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-09 01:00:00,Zadarya,"0,001",0,MWh,0.0,18.0,2.0
2023-06-09 02:00:00,Zadarya,"0,242","0,241",MWh,0.0,21.0,2.0
2023-06-09 03:00:00,Zadarya,"1,008","0,946",MWh,0.0,23.0,2.0
2023-06-09 04:00:00,Zadarya,"3,164","3,24",MWh,0.0,27.0,2.0
2023-06-09 05:00:00,Zadarya,"5,722","4,896",MWh,1.0,32.0,2.0
2023-06-09 06:00:00,Zadarya,"7,149","7,515",MWh,1.0,34.0,2.0
2023-06-09 07:00:00,Zadarya,"9,479","9,104",MWh,2.0,36.0,3.0
2023-06-09 08:00:00,Zadarya,"10,322","10,059",MWh,2.0,37.0,3.0
2023-06-09 09:00:00,Zadarya,"10,497","10,364",MWh,1.0,38.0,3.0
2023-06-09 10:00:00,Zadarya,"10,196","10,03",MWh,1.0,39.0,3.0
2023-06-09 11:00:00,Zadarya,"9,225","8,773",MWh,1.0,39.0,3.0
2023-06-09 12:00:00,Zadarya,"7,655","7,13",MWh,2.0,39.0,3.0
2023-06-09 13:00:00,Zadarya,"5,485","3,544",MWh,2.0,38.0,2.0
2023-06-09 14:00:00,Zadarya,"2,937","2,627",MWh,3.0,37.0,2.0
2023-06-09 15:00:00,Zadarya,"0,796","0,793",MWh,3.0,35.0,2.0
2023-06-09 16:00:00,Zadarya,"0,123","0,132",MWh,4.0,31.0,2.0
2023-06-09 17:00:00,Zadarya,0,0,MWh,3.0,28.0,2.0
2023-06-09 18:00:00,Zadarya,0,0,MWh,3.0,26.0,2.0
2023-06-09 19:00:00,Zadarya,0,0,MWh,2.0,24.0,2.0
2023-06-09 20:00:00,Zadarya,0,0,MWh,1.0,20.0,2.0
2023-06-09 21:00:00,Zadarya,0,0,MWh,1.0,19.0,2.0
2023-06-09 22:00:00,Zadarya,0,0,MWh,1.0,17.0,2.0
2023-06-09 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-10 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-10 01:00:00,Zadarya,"0,001",0,MWh,0.0,22.0,7.0
2023-06-10 02:00:00,Zadarya,"0,242","0,24",MWh,0.0,23.0,7.0
2023-06-10 03:00:00,Zadarya,"1,008","0,993",MWh,0.0,25.0,8.0
2023-06-10 04:00:00,Zadarya,"3,164","2,973",MWh,0.0,27.0,8.0
2023-06-10 05:00:00,Zadarya,"5,722","5,595",MWh,0.0,29.0,8.0
2023-06-10 06:00:00,Zadarya,"7,149","7,852",MWh,0.0,30.0,8.0
2023-06-10 07:00:00,Zadarya,"9,479","9,44",MWh,0.0,32.0,8.0
2023-06-10 08:00:00,Zadarya,"10,322","10,2",MWh,0.0,33.0,8.0
2023-06-10 09:00:00,Zadarya,"10,497","10,678",MWh,0.0,34.0,9.0
2023-06-10 10:00:00,Zadarya,"10,196","10,529",MWh,0.0,35.0,9.0
2023-06-10 11:00:00,Zadarya,"9,225","9,465",MWh,0.0,35.0,9.0
2023-06-10 12:00:00,Zadarya,"7,655","7,848",MWh,0.0,35.0,10.0
2023-06-10 13:00:00,Zadarya,"5,485","5,605",MWh,0.0,35.0,10.0
2023-06-10 14:00:00,Zadarya,"2,937","3,038",MWh,0.0,34.0,10.0
2023-06-10 15:00:00,Zadarya,"0,796","0,902",MWh,0.0,33.0,10.0
2023-06-10 16:00:00,Zadarya,"0,123","0,137",MWh,0.0,32.0,10.0
2023-06-10 17:00:00,Zadarya,0,0,MWh,0.0,30.0,10.0
2023-06-10 18:00:00,Zadarya,0,0,MWh,0.0,29.0,10.0
2023-06-10 19:00:00,Zadarya,0,0,MWh,0.0,28.0,10.0
2023-06-10 20:00:00,Zadarya,0,0,MWh,0.0,27.0,10.0
2023-06-10 21:00:00,Zadarya,0,0,MWh,0.0,26.0,10.0
2023-06-10 22:00:00,Zadarya,0,0,MWh,0.0,26.0,10.0
2023-06-10 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-11 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-11 01:00:00,Zadarya,"0,001","0,001",MWh,0.0,24.0,9.0
2023-06-11 02:00:00,Zadarya,"0,239","0,196",MWh,0.0,24.0,9.0
2023-06-11 03:00:00,Zadarya,"0,996","0,905",MWh,0.0,26.0,10.0
2023-06-11 04:00:00,Zadarya,"3,127","3,099",MWh,0.0,28.0,10.0
2023-06-11 05:00:00,Zadarya,"5,654","5,861",MWh,0.0,30.0,10.0
2023-06-11 06:00:00,Zadarya,"7,064","8,061",MWh,0.0,33.0,9.0
2023-06-11 07:00:00,Zadarya,"9,366","9,53",MWh,0.0,34.0,9.0
2023-06-11 08:00:00,Zadarya,"10,2","10,555",MWh,0.0,36.0,9.0
2023-06-11 09:00:00,Zadarya,"10,372","10,92",MWh,0.0,37.0,9.0
2023-06-11 10:00:00,Zadarya,"10,075","10,451",MWh,0.0,37.0,9.0
2023-06-11 11:00:00,Zadarya,"9,115","9,493",MWh,0.0,37.0,9.0
2023-06-11 12:00:00,Zadarya,"7,564","7,881",MWh,0.0,37.0,10.0
2023-06-11 13:00:00,Zadarya,"5,42","5,643",MWh,0.0,36.0,10.0
2023-06-11 14:00:00,Zadarya,"2,902","3,051",MWh,0.0,35.0,10.0
2023-06-11 15:00:00,Zadarya,"0,786","0,912",MWh,0.0,34.0,10.0
2023-06-11 16:00:00,Zadarya,"0,121","0,149",MWh,0.0,32.0,10.0
2023-06-11 17:00:00,Zadarya,0,0,MWh,0.0,31.0,10.0
2023-06-11 18:00:00,Zadarya,0,0,MWh,0.0,30.0,11.0
2023-06-11 19:00:00,Zadarya,0,0,MWh,0.0,28.0,11.0
2023-06-11 20:00:00,Zadarya,0,0,MWh,0.0,27.0,11.0
2023-06-11 21:00:00,Zadarya,0,0,MWh,0.0,26.0,8.0
2023-06-11 22:00:00,Zadarya,0,0,MWh,0.0,25.0,8.0
2023-06-11 23:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-12 00:00:00,Zadarya,0,0,MWh,0.0,0.0,0.0
2023-06-12 01:00:00,Zadarya,"0,001",0,MWh,0.0,23.0,6.0
2023-06-12 02:00:00,Zadarya,"0,228","0,168",MWh,0.0,24.0,6.0
2023-06-12 03:00:00,Zadarya,"0,948","0,762",MWh,0.0,26.0,6.0
2023-06-12 04:00:00,Zadarya,"2,976","2,562",MWh,0.0,29.0,6.0
2023-06-12 05:00:00,Zadarya,"5,381","4,763",MWh,0.0,31.0,6.0
2023-06-12 06:00:00,Zadarya,"6,723","6,56",MWh,1.0,34.0,2.0
2023-06-12 07:00:00,Zadarya,"8,915","6,945",MWh,1.0,35.0,2.0
2023-06-12 08:00:00,Zadarya,"9,708","6,785",MWh,2.0,36.0,2.0
2023-06-12 09:00:00,Zadarya,"9,872","7,256",MWh,2.0,37.0,3.0
2023-06-12 10:00:00,Zadarya,"9,589","6,736",MWh,2.0,37.0,3.0
2023-06-12 11:00:00,Zadarya,"8,676","7,317",MWh,2.0,38.0,3.0
2023-06-12 12:00:00,Zadarya,"7,199","6,054",MWh,1.0,37.0,7.0
2023-06-12 13:00:00,Zadarya,"5,158","4,331",MWh,1.0,36.0,7.0
2023-06-12 14:00:00,Zadarya,"2,762","2,409",MWh,0.0,34.0,7.0
2023-06-12 15:00:00,Zadarya,"0,748","0,868",MWh,0.0,33.0,8.0
2023-06-12 16:00:00,Zadarya,"0,115","0,185",MWh,0.0,31.0,8.0
2023-06-12 17:00:00,Zadarya,0,"0,001",MWh,0.0,29.0,8.0
2023-06-12 18:00:00,Zadarya,0,0,MWh,0.0,28.0,4.0
2023-06-12 19:00:00,Zadarya,0,0,MWh,0.0,27.0,4.0
